Station_Name,Date,Air_Temp_Min,Air_Temp_Min_Source_Flag,Air_Temp_Max,Air_Temp_Max_Source_Flag,Air_Temp_Avg ,Air_Temp_Avg_Source_Flag,Wind_Speed_10m_Avg_(km/h),Wind_Speed_10m_Avg_Source_Flag,Wind_Dir_10m_Avg ,Wind_Dir_10m_Avg_Source_Flag,Heating_Degree_Days_(DD),Heating_Degree_Days_Source_Flag,Cooling_Degree_Days_(DD),Cooling_Degree_Days_Source_Flag
Calgary Intl A,21-Jun-16,9.2,ACTUAL,22.2,ACTUAL,16,AGGREGATED,19.2,AGGREGATED,351.8,AGGREGATED,3.7,COMPUTED,0.1,COMPUTED
Calgary Intl A,22-Jun-16,8.7,ACTUAL,25.2,ACTUAL,17.8,AGGREGATED,10.9,AGGREGATED,230.5,AGGREGATED,3.7,COMPUTED,0.1,COMPUTED
Calgary Intl A,23-Jun-16,10.1,ACTUAL,24,ACTUAL,17,AGGREGATED,13.2,AGGREGATED,357.1,AGGREGATED,3.8,COMPUTED,0,COMPUTED
Calgary Intl A,24-Jun-16,8.5,ACTUAL,20.4,ACTUAL,13.1,AGGREGATED,11.2,AGGREGATED,352.8,AGGREGATED,4.3,COMPUTED,0,COMPUTED
Calgary Intl A,25-Jun-16,10.2,ACTUAL,20.7,ACTUAL,14.4,AGGREGATED,21.1,AGGREGATED,313.4,AGGREGATED,3.6,COMPUTED,0.2,COMPUTED
Calgary Intl A,26-Jun-16,12.4,ACTUAL,21.3,ACTUAL,16.1,AGGREGATED,14.1,AGGREGATED,351.7,AGGREGATED,3.8,COMPUTED,0.5,COMPUTED
Calgary Intl A,27-Jun-16,10.1,ACTUAL,25.4,ACTUAL,18.7,AGGREGATED,11.3,AGGREGATED,149.2,AGGREGATED,3.4,COMPUTED,0.4,COMPUTED
Calgary Intl A,28-Jun-16,12.4,ACTUAL,24.2,ACTUAL,18.6,AGGREGATED,11.1,AGGREGATED,109.3,AGGREGATED,3,COMPUTED,0.4,COMPUTED
Calgary Intl A,29-Jun-16,11.3,ACTUAL,25.5,ACTUAL,19.2,AGGREGATED,10.4,AGGREGATED,147.8,AGGREGATED,3.1,COMPUTED,0.3,COMPUTED
Calgary Intl A,30-Jun-16,13.6,ACTUAL,23.4,ACTUAL,17.6,AGGREGATED,15.9,AGGREGATED,130.6,AGGREGATED,3.1,COMPUTED,0.3,COMPUTED
Calgary Intl A,01-Jul-16,11.4,ACTUAL,23.9,ACTUAL,18.4,AGGREGATED,10.8,AGGREGATED,164.4,AGGREGATED,2.8,COMPUTED,0.2,COMPUTED
Calgary Intl A,02-Jul-16,13.1,ACTUAL,23.8,ACTUAL,18.4,AGGREGATED,12.6,AGGREGATED,75.5,AGGREGATED,3.2,COMPUTED,0.3,COMPUTED
Calgary Intl A,03-Jul-16,11.8,ACTUAL,24.3,ACTUAL,17.5,AGGREGATED,16.7,AGGREGATED,256.3,AGGREGATED,2.9,COMPUTED,0.6,COMPUTED
Calgary Intl A,04-Jul-16,10.1,ACTUAL,20.7,ACTUAL,14.1,AGGREGATED,12.2,AGGREGATED,153.1,AGGREGATED,3.1,COMPUTED,0.4,COMPUTED
Calgary Intl A,05-Jul-16,6.8,ACTUAL,17.2,ACTUAL,12.5,AGGREGATED,11.8,AGGREGATED,327.1,AGGREGATED,3.5,COMPUTED,0.3,COMPUTED
Calgary Intl A,06-Jul-16,10.4,ACTUAL,20.1,ACTUAL,14.9,AGGREGATED,11,AGGREGATED,289.1,AGGREGATED,3.1,COMPUTED,0.4,COMPUTED
Calgary Intl A,07-Jul-16,11.2,ACTUAL,23,ACTUAL,17.3,AGGREGATED,12.4,AGGREGATED,162.6,AGGREGATED,2.7,COMPUTED,0.3,COMPUTED
Calgary Intl A,08-Jul-16,13.6,ACTUAL,24.9,ACTUAL,19.5,AGGREGATED,10.6,AGGREGATED,355.2,AGGREGATED,2.2,COMPUTED,0.5,COMPUTED
Calgary Intl A,09-Jul-16,11.1,ACTUAL,21.7,ACTUAL,14.9,AGGREGATED,12.6,AGGREGATED,3.3,AGGREGATED,2,COMPUTED,0.8,COMPUTED
Calgary Intl A,10-Jul-16,10.5,ACTUAL,20.6,ACTUAL,15,AGGREGATED,17.4,AGGREGATED,342.8,AGGREGATED,2.5,COMPUTED,0.6,COMPUTED
Calgary Intl A,11-Jul-16,11.3,ACTUAL,20.1,ACTUAL,14.5,AGGREGATED,18.5,AGGREGATED,330.9,AGGREGATED,2.4,COMPUTED,0.5,COMPUTED
Calgary Intl A,12-Jul-16,12.6,ACTUAL,21.5,ACTUAL,15.7,AGGREGATED,14.4,AGGREGATED,326.8,AGGREGATED,1.6,COMPUTED,0.7,COMPUTED
Calgary Intl A,13-Jul-16,12.8,ACTUAL,19.2,ACTUAL,15.1,AGGREGATED,10.9,AGGREGATED,317.3,AGGREGATED,1.9,COMPUTED,0.8,COMPUTED
Calgary Intl A,14-Jul-16,11.6,ACTUAL,19.7,ACTUAL,14.6,AGGREGATED,11.7,AGGREGATED,1.5,AGGREGATED,2.4,COMPUTED,0.5,COMPUTED
Calgary Intl A,15-Jul-16,9.1,ACTUAL,13.9,ACTUAL,11.7,AGGREGATED,13.1,AGGREGATED,4,AGGREGATED,2.7,COMPUTED,0.5,COMPUTED
Calgary Intl A,16-Jul-16,10.3,ACTUAL,17.5,ACTUAL,12.9,AGGREGATED,9.9,AGGREGATED,313.9,AGGREGATED,2.6,COMPUTED,0.6,COMPUTED
Calgary Intl A,17-Jul-16,10.9,ACTUAL,19.6,ACTUAL,14,AGGREGATED,15.5,AGGREGATED,331.3,AGGREGATED,2.3,COMPUTED,0.8,COMPUTED
Calgary Intl A,18-Jul-16,8.6,ACTUAL,23.3,ACTUAL,15.7,AGGREGATED,14.3,AGGREGATED,180,AGGREGATED,2.1,COMPUTED,0.9,COMPUTED
Calgary Intl A,19-Jul-16,12,ACTUAL,25.8,ACTUAL,20.4,AGGREGATED,18.4,AGGREGATED,262.4,AGGREGATED,2.2,COMPUTED,0.6,COMPUTED
Calgary Intl A,20-Jul-16,12.2,ACTUAL,25.8,ACTUAL,20.4,AGGREGATED,19.8,AGGREGATED,270.6,AGGREGATED,1.9,COMPUTED,0.4,COMPUTED
Calgary Intl A,21-Jul-16,9.4,ACTUAL,27.4,ACTUAL,20,AGGREGATED,12.3,AGGREGATED,255.2,AGGREGATED,1.7,COMPUTED,0.5,COMPUTED
Calgary Intl A,22-Jul-16,9.9,ACTUAL,22.6,ACTUAL,17.3,AGGREGATED,9.9,AGGREGATED,4.5,AGGREGATED,1.5,COMPUTED,0.7,COMPUTED
Calgary Intl A,23-Jul-16,11.5,ACTUAL,24.2,ACTUAL,18.3,AGGREGATED,14,AGGREGATED,354.4,AGGREGATED,1.3,COMPUTED,0.8,COMPUTED
Calgary Intl A,24-Jul-16,10.7,ACTUAL,25.5,ACTUAL,19.8,AGGREGATED,12.2,AGGREGATED,201.1,AGGREGATED,1.9,COMPUTED,0.5,COMPUTED
Calgary Intl A,25-Jul-16,13.9,ACTUAL,24.7,ACTUAL,18.7,AGGREGATED,14.8,AGGREGATED,80.3,AGGREGATED,2,COMPUTED,0.7,COMPUTED
Calgary Intl A,26-Jul-16,13.7,ACTUAL,25.1,ACTUAL,19.3,AGGREGATED,9.8,AGGREGATED,31.8,AGGREGATED,1.6,COMPUTED,0.4,COMPUTED
Calgary Intl A,27-Jul-16,13.8,ACTUAL,25.9,ACTUAL,19.8,AGGREGATED,8.8,AGGREGATED,32.2,AGGREGATED,1.6,COMPUTED,0.8,COMPUTED
Calgary Intl A,28-Jul-16,12.1,ACTUAL,26.1,ACTUAL,18.1,AGGREGATED,8.7,AGGREGATED,308.1,AGGREGATED,1.2,COMPUTED,0.8,COMPUTED
Calgary Intl A,29-Jul-16,12,ACTUAL,26.1,ACTUAL,19.9,AGGREGATED,12.7,AGGREGATED,142.4,AGGREGATED,1.2,COMPUTED,1,COMPUTED
Calgary Intl A,30-Jul-16,12.6,ACTUAL,23.5,ACTUAL,16.9,AGGREGATED,17.6,AGGREGATED,354.5,AGGREGATED,1.4,COMPUTED,1,COMPUTED
Calgary Intl A,31-Jul-16,8.1,ACTUAL,18.5,ACTUAL,12.7,AGGREGATED,12,AGGREGATED,331.7,AGGREGATED,1.8,COMPUTED,0.8,COMPUTED
Calgary Intl A,01-Aug-16,7.5,ACTUAL,22.1,ACTUAL,15.5,AGGREGATED,10.1,AGGREGATED,214.2,AGGREGATED,2,COMPUTED,0.8,COMPUTED
Calgary Intl A,02-Aug-16,8.6,ACTUAL,23.9,ACTUAL,16.3,AGGREGATED,14.5,AGGREGATED,36.1,AGGREGATED,1.9,COMPUTED,0.7,COMPUTED
Calgary Intl A,03-Aug-16,10.7,ACTUAL,17.9,ACTUAL,13.4,AGGREGATED,17.8,AGGREGATED,331.8,AGGREGATED,2.2,COMPUTED,0.6,COMPUTED
Calgary Intl A,04-Aug-16,11.1,ACTUAL,22.4,ACTUAL,17.4,AGGREGATED,8.6,AGGREGATED,47.4,AGGREGATED,2,COMPUTED,0.4,COMPUTED
Calgary Intl A,05-Aug-16,13.6,ACTUAL,24,ACTUAL,18.5,AGGREGATED,17.1,AGGREGATED,138.5,AGGREGATED,1.7,COMPUTED,0.8,COMPUTED
Calgary Intl A,06-Aug-16,11.9,ACTUAL,18.2,ACTUAL,15.7,AGGREGATED,9,AGGREGATED,122.9,AGGREGATED,1.7,COMPUTED,0.7,COMPUTED
Calgary Intl A,07-Aug-16,13.8,ACTUAL,22,ACTUAL,17.1,AGGREGATED,11.2,AGGREGATED,134.5,AGGREGATED,1.9,COMPUTED,0.7,COMPUTED
Calgary Intl A,08-Aug-16,12.6,ACTUAL,20.8,ACTUAL,16.3,AGGREGATED,7.8,AGGREGATED,64.9,AGGREGATED,2.7,COMPUTED,0.5,COMPUTED
Calgary Intl A,09-Aug-16,11.6,ACTUAL,22.7,ACTUAL,16.6,AGGREGATED,11.5,AGGREGATED,185.2,AGGREGATED,2.1,COMPUTED,0.7,COMPUTED
Calgary Intl A,10-Aug-16,12.2,ACTUAL,18.7,ACTUAL,15.1,AGGREGATED,12.3,AGGREGATED,335,AGGREGATED,2.8,COMPUTED,0.5,COMPUTED
Calgary Intl A,11-Aug-16,12.4,ACTUAL,22,ACTUAL,16.8,AGGREGATED,10.8,AGGREGATED,328.5,AGGREGATED,2.7,COMPUTED,0.4,COMPUTED
Calgary Intl A,12-Aug-16,12.3,ACTUAL,22,ACTUAL,17.5,AGGREGATED,9.3,AGGREGATED,333.8,AGGREGATED,2.6,COMPUTED,0.4,COMPUTED
Calgary Intl A,13-Aug-16,10.9,ACTUAL,24.5,ACTUAL,18.5,AGGREGATED,8.3,AGGREGATED,184.9,AGGREGATED,2.2,COMPUTED,0.8,COMPUTED
Calgary Intl A,14-Aug-16,10.2,ACTUAL,24.3,ACTUAL,17.9,AGGREGATED,9.8,AGGREGATED,294.4,AGGREGATED,2.1,COMPUTED,0.5,COMPUTED
Calgary Intl A,15-Aug-16,10.5,ACTUAL,24.5,ACTUAL,18.7,AGGREGATED,8.6,AGGREGATED,11.9,AGGREGATED,3,COMPUTED,0.5,COMPUTED
Calgary Intl A,16-Aug-16,12.2,ACTUAL,27.4,ACTUAL,20,AGGREGATED,7.7,AGGREGATED,30.5,AGGREGATED,2.9,COMPUTED,0.5,COMPUTED
Calgary Intl A,17-Aug-16,14,ACTUAL,20.5,ACTUAL,16.8,AGGREGATED,10.2,AGGREGATED,350.4,AGGREGATED,2.7,COMPUTED,0.7,COMPUTED
Calgary Intl A,18-Aug-16,11.1,ACTUAL,17.9,ACTUAL,14.4,AGGREGATED,13.9,AGGREGATED,342.1,AGGREGATED,2.3,COMPUTED,1.1,COMPUTED
Calgary Intl A,19-Aug-16,7,ACTUAL,21.3,ACTUAL,14.7,AGGREGATED,10.2,AGGREGATED,169.8,AGGREGATED,2.4,COMPUTED,0.3,COMPUTED
Calgary Intl A,20-Aug-16,9,ACTUAL,25.2,ACTUAL,18,AGGREGATED,8.2,AGGREGATED,166.2,AGGREGATED,2.4,COMPUTED,0.2,COMPUTED
Calgary Intl A,21-Aug-16,12.4,ACTUAL,27.3,ACTUAL,19.3,AGGREGATED,10.7,AGGREGATED,23.5,AGGREGATED,2.8,COMPUTED,0.5,COMPUTED
Calgary Intl A,22-Aug-16,9.1,ACTUAL,18.3,ACTUAL,12.5,AGGREGATED,26.9,AGGREGATED,315.8,AGGREGATED,3.2,COMPUTED,0.3,COMPUTED
Calgary Intl A,23-Aug-16,9.6,ACTUAL,16.4,ACTUAL,12.3,AGGREGATED,36.9,AGGREGATED,324.6,AGGREGATED,3.1,COMPUTED,0.2,COMPUTED
Calgary Intl A,24-Aug-16,7.6,ACTUAL,19.5,ACTUAL,14.1,AGGREGATED,11.9,AGGREGATED,338.7,AGGREGATED,3.8,COMPUTED,0.3,COMPUTED
Calgary Intl A,25-Aug-16,9.5,ACTUAL,18.7,ACTUAL,13.1,AGGREGATED,17.5,AGGREGATED,337.9,AGGREGATED,3.4,COMPUTED,0.2,COMPUTED
Calgary Intl A,26-Aug-16,6.9,ACTUAL,20.5,ACTUAL,14.7,AGGREGATED,9.8,AGGREGATED,194.4,AGGREGATED,3.1,COMPUTED,0.2,COMPUTED
Calgary Intl A,27-Aug-16,11.1,ACTUAL,24.1,ACTUAL,15.9,AGGREGATED,13.9,AGGREGATED,224.4,AGGREGATED,3,COMPUTED,0.3,COMPUTED
Calgary Intl A,28-Aug-16,7.1,ACTUAL,14.1,ACTUAL,10.5,AGGREGATED,18.2,AGGREGATED,26.2,AGGREGATED,3.3,COMPUTED,0.4,COMPUTED
Calgary Intl A,29-Aug-16,7.8,ACTUAL,23.6,ACTUAL,14.5,AGGREGATED,14.6,AGGREGATED,150.3,AGGREGATED,3.5,COMPUTED,0.5,COMPUTED
Calgary Intl A,30-Aug-16,9.5,ACTUAL,26.3,ACTUAL,18.4,AGGREGATED,14.6,AGGREGATED,149.9,AGGREGATED,4.1,COMPUTED,0.4,COMPUTED
Calgary Intl A,31-Aug-16,11.6,ACTUAL,27,ACTUAL,19.2,AGGREGATED,10.3,AGGREGATED,119.1,AGGREGATED,4.5,COMPUTED,0.3,COMPUTED
Calgary Intl A,01-Sep-16,12,ACTUAL,25.7,ACTUAL,18.8,AGGREGATED,16.3,AGGREGATED,183.5,AGGREGATED,4.3,COMPUTED,0.1,COMPUTED
Calgary Intl A,02-Sep-16,6.4,ACTUAL,14.8,ACTUAL,11.3,AGGREGATED,15.3,AGGREGATED,352.6,AGGREGATED,4.5,COMPUTED,0.2,COMPUTED
Calgary Intl A,03-Sep-16,3.9,ACTUAL,18.3,ACTUAL,10.9,AGGREGATED,11.8,AGGREGATED,296.4,AGGREGATED,4.6,COMPUTED,0.1,COMPUTED
Calgary Intl A,04-Sep-16,5.1,ACTUAL,11.5,ACTUAL,7.3,AGGREGATED,14,AGGREGATED,74.1,AGGREGATED,5.5,COMPUTED,0.2,COMPUTED
Calgary Intl A,05-Sep-16,3.2,ACTUAL,17.6,ACTUAL,8.8,AGGREGATED,13.9,AGGREGATED,181.7,AGGREGATED,5.9,COMPUTED,0.3,COMPUTED
Calgary Intl A,06-Sep-16,2.6,ACTUAL,15.7,ACTUAL,8.7,AGGREGATED,6.6,AGGREGATED,336.2,AGGREGATED,5.9,COMPUTED,0.1,COMPUTED
Calgary Intl A,07-Sep-16,2.4,ACTUAL,19.6,ACTUAL,12.4,AGGREGATED,9.5,AGGREGATED,264.3,AGGREGATED,5.2,COMPUTED,0.3,COMPUTED
Calgary Intl A,08-Sep-16,7.9,ACTUAL,15.1,ACTUAL,11.2,AGGREGATED,20.2,AGGREGATED,306.3,AGGREGATED,5.5,COMPUTED,0.1,COMPUTED
Calgary Intl A,09-Sep-16,4.3,ACTUAL,18.6,ACTUAL,12.3,AGGREGATED,11.7,AGGREGATED,238.8,AGGREGATED,6.5,COMPUTED,0.1,COMPUTED
Calgary Intl A,10-Sep-16,8.6,ACTUAL,22.2,ACTUAL,16,AGGREGATED,17.3,AGGREGATED,289.7,AGGREGATED,6.1,COMPUTED,0,COMPUTED
Calgary Intl A,11-Sep-16,3.9,ACTUAL,9.9,ACTUAL,6.2,AGGREGATED,25.4,AGGREGATED,340,AGGREGATED,5.9,COMPUTED,0,COMPUTED
Calgary Intl A,12-Sep-16,1.8,ACTUAL,12.2,ACTUAL,6.2,AGGREGATED,12.2,AGGREGATED,276.4,AGGREGATED,6.8,COMPUTED,0.1,COMPUTED
Calgary Intl A,13-Sep-16,0.5,ACTUAL,19.1,ACTUAL,10.2,AGGREGATED,10.1,AGGREGATED,193.8,AGGREGATED,7.7,COMPUTED,0,COMPUTED
Calgary Intl A,14-Sep-16,5.2,ACTUAL,22.9,ACTUAL,14.4,AGGREGATED,7.3,AGGREGATED,201.1,AGGREGATED,7.1,COMPUTED,0,COMPUTED
Calgary Intl A,15-Sep-16,6.9,ACTUAL,22.7,ACTUAL,14.9,AGGREGATED,7.7,AGGREGATED,0.3,AGGREGATED,6.8,COMPUTED,0,COMPUTED
Calgary Intl A,16-Sep-16,6.1,ACTUAL,23.9,ACTUAL,15.6,AGGREGATED,7.9,AGGREGATED,198.9,AGGREGATED,6.9,COMPUTED,0.1,COMPUTED
Calgary Intl A,17-Sep-16,10.5,ACTUAL,20.5,ACTUAL,17.2,AGGREGATED,13.5,AGGREGATED,250.4,AGGREGATED,7.7,COMPUTED,0,COMPUTED
Calgary Intl A,18-Sep-16,5.4,ACTUAL,18.2,ACTUAL,12.2,AGGREGATED,16.5,AGGREGATED,310.7,AGGREGATED,8,COMPUTED,0,COMPUTED
Calgary Intl A,19-Sep-16,1.7,ACTUAL,16.5,ACTUAL,9.4,AGGREGATED,8.4,AGGREGATED,346.2,AGGREGATED,7.9,COMPUTED,0,COMPUTED
Calgary Intl A,20-Sep-16,4.2,ACTUAL,6.9,ACTUAL,6.2,AGGREGATED,13.7,AGGREGATED,339.6,AGGREGATED,8.9,COMPUTED,0,COMPUTED
